"시도별","연령별",2019,2019,2020,2020,2021,2021,2022,2022,2023,2023,2024,2024
"시도별","연령별",남편(해당연령 천명당 건),아내(해당연령 천명당 건),남편(해당연령 천명당 건),아내(해당연령 천명당 건),남편(해당연령 천명당 건),아내(해당연령 천명당 건),남편(해당연령 천명당 건),아내(해당연령 천명당 건),남편(해당연령 천명당 건),아내(해당연령 천명당 건),남편(해당연령 천명당 건),아내(해당연령 천명당 건)
"경기도","70 - 74세",1.1,0.5,1.1,0.6,1.3,0.7,1.1,0.7,1.1,0.7,1.1,0.8
"경기도","75세이상",0.8,0.2,0.8,0.2,0.8,0.3,0.9,0.2,0.8,0.2,1.0,0.3
"강원특별자치도","15 - 19세",0.4,1.3,0.3,0.9,0.3,1.0,0.3,1.1,0.2,0.9,0.3,0.8
"강원특별자치도","20 - 24세",4.7,10.9,4.0,10.4,4.0,9.3,4.2,8.2,3.8,8.5,4.2,8.3
"강원특별자치도","25 - 29세",34.0,53.7,29.9,46.7,30.1,45.8,26.8,43.1,24.4,39.6,28.4,47.6
"강원특별자치도","30 - 34세",48.3,42.6,42.1,37.6,39.5,37.2,39.9,36.7,38.7,38.8,46.0,44.5
"강원특별자치도","35 - 39세",21.6,14.5,18.5,13.9,17.9,13.5,18.6,13.6,20.4,14.1,22.4,17.4
"강원특별자치도","40 - 44세",10.9,6.6,9.4,6.6,8.4,6.0,8.7,6.1,8.7,6.1,9.9,6.5
"강원특별자치도","45 - 49세",7.0,5.3,5.8,5.2,5.4,4.8,5.2,4.4,5.7,4.3,6.2,4.2
"강원특별자치도","50 - 54세",4.5,4.2,4.6,3.7,3.8,3.7,4.3,3.6,4.5,3.3,4.8,3.7
"강원특별자치도","55세이상",2.1,1.1,1.7,1.0,1.7,1.0,1.8,1.1,1.8,1.1,1.8,1.1
"강원특별자치도","55 - 59세",3.7,2.8,3.4,2.4,3.0,2.5,3.9,2.9,3.6,2.7,3.3,2.6
"강원특별자치도","60 - 64세",2.4,1.2,2.0,1.2,2.2,1.6,1.9,1.5,2.3,1.5,1.9,1.3
"강원특별자치도","65 - 69세",1.3,0.8,1.1,0.7,1.2,0.6,1.0,0.7,1.2,0.6,1.3,0.9
"강원특별자치도","70 - 74세",1.4,0.5,0.8,0.3,1.0,0.4,1.0,0.4,1.0,0.7,1.1,0.5
"강원특별자치도","75세이상",0.3,0.1,0.4,0.1,0.6,0.1,0.5,0.1,0.5,0.1,0.7,0.2
"충청북도","15 - 19세",0.4,1.4,0.3,1.2,0.3,0.8,0.1,0.8,0.2,0.8,0.3,0.6
"충청북도","20 - 24세",4.3,11.0,4.1,10.1,3.5,9.0,3.6,8.9,3.6,8.7,3.5,8.6
"충청북도","25 - 29세",33.2,57.1,30.4,52.3,25.7,43.2,26.1,44.2,23.8,41.7,26.5,47.7
"충청북도","30 - 34세",47.5,43.2,44.9,39.2,39.1,37.0,38.9,38.2,40.0,40.2,45.6,47.8
"충청북도","35 - 39세",19.5,13.5,18.1,12.5,16.6,11.7,19.0,13.4,20.0,15.4,22.2,17.2
"충청북도","40 - 44세",9.5,6.7,8.4,5.9,7.0,5.2,8.5,6.3,8.9,5.8,8.9,6.3
"충청북도","45 - 49세",6.3,4.7,5.7,4.8,4.5,4.1,5.3,4.1,5.6,4.1,5.0,3.7
"충청북도","50 - 54세",4.5,3.6,3.8,3.6,4.3,3.3,4.1,3.4,3.8,3.1,3.9,3.1
"충청북도","55세이상",1.9,1.0,1.8,1.0,1.6,1.0,1.7,0.9,1.7,0.9,1.8,1.1
"충청북도","55 - 59세",3.2,2.4,3.3,2.3,2.9,2.4,3.1,2.1,2.9,2.0,3.1,2.3
"충청북도","60 - 64세",2.5,1.3,1.8,1.2,2.1,1.2,2.1,1.1,2.1,1.3,2.5,1.6
"충청북도","65 - 69세",1.0,0.4,1.2,0.5,1.1,0.7,1.1,0.6,1.2,0.8,1.1,0.9
"충청북도","70 - 74세",1.1,0.3,1.0,0.4,0.7,0.4,0.6,0.5,0.9,0.4,1.1,0.8
"충청북도","75세이상",0.5,0.1,0.5,0.1,0.3,0.1,0.5,0.1,0.5,0.1,0.5,0.1
"충청남도","15 - 19세",0.3,1.4,0.4,1.1,0.4,0.9,0.1,0.8,0.1,0.6,0.2,0.9
"충청남도","20 - 24세",5.1,12.6,4.0,11.0,3.7,9.4,4.1,8.9,3.9,8.4,3.7,9.5
"충청남도","25 - 29세",33.7,54.1,30.0,49.6,28.5,46.7,25.3,45.3,24.3,41.6,28.4,49.7
"충청남도","30 - 34세",46.5,36.5,42.2,35.6,39.5,34.6,38.6,35.5,38.9,38.1,43.6,43.9
"충청남도","35 - 39세",19.2,12.9,17.4,10.9,16.5,11.5,17.9,12.6,20.5,14.7,22.7,15.5
"충청남도","40 - 44세",10.6,6.6,8.3,5.5,7.5,5.2,8.0,5.5,8.6,6.0,9.7,5.7
"충청남도","45 - 49세",6.3,5.3,4.7,4.3,4.7,4.5,5.5,4.2,6.0,4.2,6.1,4.7
"충청남도","50 - 54세",5.0,3.9,4.2,3.7,4.0,3.6,4.5,3.4,4.7,3.9,4.4,3.4
"충청남도","55세이상",1.9,1.0,1.6,0.9,1.6,0.9,1.7,1.0,1.8,1.0,2.0,1.1
"충청남도","55 - 59세",3.7,2.7,2.8,2.3,3.2,2.4,3.2,2.6,3.4,2.8,3.8,2.6
"충청남도","60 - 64세",2.2,1.3,1.9,1.3,1.8,1.2,2.1,1.5,2.2,1.4,2.4,1.6
"충청남도","65 - 69세",1.1,0.6,1.2,0.7,1.2,0.5,1.1,0.7,1.1,0.6,1.5,0.9
